O43422	3.48148E-07
Q9UNX3	0.316403076
Q9UNX4	0.358316288
O75165	1.67664E-07
Q9UGP4	0.938451434
Q9UGP5	4.21867E-08
Q9UGP8	2.7438E-08
P19474	0.323488762
Q96G21	3.27691E-08
P30876	0.393340814
P26640	0.655492625
P26641	0.45607047
Q13233	9.37658E-10
Q96A08	3.71574E-06
Q71UM5	0.510880376
O75369	0.535689707
P60709	0.38472551
P09471	2.86566E-08
Q8TCT9	3.58669E-07
O14787	0.589232949
P40763	2.09012E-09
P23743	0.642595802
Q96F15	0.781263068
Q70E73	2.00023E-08
Q8TC12	0.656581805
Q6UN15	0.531687808
Q13347	0.903819583
P49411	0.636717585
Q2TAK8	8.2664E-08
P23588	0.381032284
Q9BQG0	0.4055358
Q6PL24	0.409466707
O95153	7.13973E-09
P61619	0.822251107
Q9NYU2	0.97881774
Q9Y2H1	0.432033045
O91080	3.03866E-06
28876544	2.57793E-05
28876542	7.65608E-05
P11474	6.94487E-09
Q96A83	1.08407E-07
P16333	3.92682E-08
Q13643	2.21002E-07
Q9BQ52	2.36291E-08
Q9Y5A9	0.652668257
P25205	0.355944766
Q16186	0.57055379
P62140	0.740887309
Q7L1T6	0.659292271
Q6ZTN6	5.50529E-08
Q6P6C2	0.467140996
P61165	2.94808E-06
Q96HS1	0.538769031
Q9NQ69	5.58693E-07
Q7Z478	7.41389E-09
Q9BYN8	0.525804279
Q9BX40	0.519514026
P61160	3.7846E-08
Q9BYN0	1.02742E-06
Q5RKV6	0.560878364
Q9H6R4	0.395047242
P06702	2.71986E-07
P48556	3.22433E-07
O15067	3.42703E-08
P60891	0.617052574
Q86SK9	5.89514E-09
Q9NZM5	0.374640851
Q9NZM3	7.77506E-07
P16422	0.716566909
Q7Z3E5	3.59299E-07
P30512	3.34254E-07
P30510	0.806149662
Q12789	0.332920776
P69905	3.33104E-06
P13598	0.773933634
P30519	0.745171652
P05067	0.850274034
Q9NQI0	7.19736E-09
Q7Z4H3	0.815145127
P16520	0.494474557
O95248	0.619944435
Q9Y297	0.899892679
Q9Y294	4.28969E-08
Q9Y295	0.349758816
Q9H9J2	0.500439676
Q13823	0.426750954
P17066	0.761597484
O14490	1.33427E-08
P48426	0.809563098
P49790	0.399919169
Q01813	0.713930919
P49792	2.33594E-09
B0I1T2	0.57055419
O95389	6.06597E-08
Q9Y2Z0	3.85388E-08
Q8TDI0	0.418267708
P51116	0.542191698
Q93008	0.384125321
P51114	2.16079E-08
Q00610	0.511177028
O76031	1.06801E-06
P35813	0.244031584
Q9TNN7	4.13651E-07
Q5SRE5	5.04446E-08
O60814	0.349287983
Q9NXS2	0.734778471
O60812	0.440080342
P04279	5.32616E-07
Q8NFG4	0.767403579
P09493	1.54153E-08
Q96JB5	0.686812573
Q96T76	3.35789E-09
Q9BT40	4.6306E-08
Q15370	5.60663E-05
Q9P0L0	0.843791652
Q9P0L2	1.44986E-08
P18802	0.682435025
P18800	0.566169832
O00442	8.41627E-07
P07477	0.586205724
P09543	0.620725542
P35251	0.593715345
P35250	1.06627E-08
Q08170	0.302636946
P01130	0.819899613
Q92734	0.413031757
P00846	0.66612181
Q00765	1.1754E-06
P16989	0.497510846
Q92504	0.688238117
Q9C0E2	0.751719938
Q9UKM9	0.376960703
Q9Y4P3	0.623229156
Q9UMN6	5.07565E-09
Q99613	0.883241448
P62873	0.505672297
Q8IZ07	0.858195888
Q9Y6D5	0.812306216
Q9Y6D6	0.81589026
P08708	0.47485818
P29692	0.284687146
Q9BXB4	6.43892E-07
Q14123	0.654976856
Q9NRZ9	1.93201E-08
Q9Y5L4	0.903355808
Q92608	0.66258788
O75396	0.619853993
O75394	0.605559642
P10073	5.40758E-09
Q14566	0.803765402
Q9BZJ0	0.689993475
Q9Y4F3	0.410181921
P23219	2.9018E-07
P08195	0.578884017
Q9BSJ8	0.668796453
P62701	0.487506143
P68431	0.772234183
Q86VV8	8.96525E-09
O75955	0.774388841
P00995	9.74811E-05
Q08379	8.74004E-10
Q08378	6.58268E-09
Q9BTC0	0.358441006
Q8TCG1	3.62214E-08
Q9BSD7	0.56604716
O75083	0.334862986
P42771	0.767982583
Q09028	0.507627045
Q9NYF8	0.398974657
P58876	4.41785E-06
P14174	0.296533755
O76021	0.554727891
O76009	0.287290893
P54886	2.54635E-08
Q5T1J5	0.736972167
Q9NRG9	0.7183893
Q8TC07	0.77525026
Q14137	0.525796094
Q9UI08	0.764939491
Q9UI09	6.09917E-08
Q9UJ78	3.56678E-08
P46783	0.470948892
P52732	0.328811244
P46781	0.483274013
Q9Y4Z0	0.560607782
P26038	0.77895384
Q9Y2U8	0.716911473
Q68D10	3.38491E-09
O43707	0.55966797
Q9NR61	8.99632E-07
Q5SY16	0.717759932
Q14644	0.367317203
Q8TD16	0.770753486
Q99456	1.17804E-06
P11182	0.384785822
P04637	5.94615E-08
O75179	0.879327415
Q9H4G4	0.388240872
O00763	0.28542531
Q7Z6Z7	0.934311828
Q16514	8.76485E-08
Q6WCQ1	2.34831E-08
Q13227	0.777522558
Q6QEF8	1.52667E-07
Q8TCU4	0.814926386
Q14004	5.79049E-09
Q9H3P7	0.861826749
Q8WY22	8.03098E-07
Q6ZP01	4.72203E-08
Q9BUV8	0.780788641
P40938	0.561900133
P40939	0.912800031
Q15776	5.77244E-09
P40937	0.226985072
Q96F63	0.73541206
Q9BWF3	0.482270418
O43324	0.907328704
Q8WUA4	0.664041368
P31943	0.358431166
P31942	0.76385284
P49406	0.441447278
P31947	9.06229E-07
P31946	0.76249351
Q8N1F7	0.689687787
P31948	0.534783248
Q9Y5P8	2.82562E-07
Q96DA6	2.10278E-07
P60604	0.665261945
P61604	4.65396E-07
Q7Z7F7	0.707224778
P63151	0.592166685
P38646	0.428143944
O95202	9.0818E-09
P43246	0.794832915
P50416	0.478693751
Q9BQ48	0.465975371
Q6L8H4	1.66526E-07
Q9UHQ9	0.861760862
P06454	1.15085E-07
Q9ULI4	1.83474E-07
P48047	0.862041925
O15533	0.660764475
Q16643	0.297199709
P16188	3.34254E-07
P16189	3.34254E-07
P38606	5.20062E-08
Q9NX00	0.752311968
P49327	0.436545057
Q9UPQ9	0.54452701
Q6P6B1	2.1583E-07
Q9H0C8	1.50787E-07
Q5T160	1.30207E-08
Q8WZA9	7.18639E-08
Q9BS26	9.71543E-08
Q9HD23	0.770818691
Q9HD20	2.095E-09
Q9NQZ5	3.6755E-08
Q13748	0.452849437
Q9H6S0	0.447833544
Q9NYL9	0.385296516
Q9NQZ2	0.404655447
O95757	0.448905122
Q5VST9	4.53096E-09
P21333	0.492872851
O95758	2.94704E-07
Q9NZJ4	3.66657E-09
Q8NCE2	5.0707E-08
P38159	0.575876218
Q10589	0.47597277
O75821	0.829770341
P10589	0.695911212
P51617	0.60194175
Q5T4S7	0.841134107
Q9Y282	0.762708417
Q9Y285	0.336767216
Q9Y287	0.830572503
O00268	0.339552867
O00267	0.744629799
O00264	0.831202702
Q15041	9.98835E-07
P08865	0.462847046
P11678	5.95488E-08
Q6P3W7	0.400764809
P52815	0.72591234
Q15208	0.406572428
Q9NQ55	0.551510971
Q96CS3	0.364638818
Q9NQ50	0.518703988
P04618	6.28252E-05
P13010	8.09831E-05
P78362	0.635035332
Q6PEY2	0.458915402
Q9NRX1	0.33911671
Q9NRX2	0.470298318
Q9Y2W1	0.806700493
O60551	1.88781E-07
Q9Y6G3	0.840922286
Q9BVJ6	0.478317643
O95347	0.732631365
28872818.1	2.99508E-05
Q8NBS9	0.986327128
O00469	0.754276298
O00468	3.85771E-08
O00232	3.46409E-08
Q14157	5.54963E-09
Q15345	0.625501837
Q9BRR6	0.474068866
P45880	4.74731E-05
Q9P0M9	0.538743025
P03989	3.20386E-08
Q9Y605	3.91128E-07
P10314	3.34254E-07
P28482	5.00443E-08
P49736	1.07485E-07
Q9Y421	1.92393E-06
Q9P232	6.70802E-10
Q9Y3I0	0.745485945
Q9H761	3.79292E-07
P28331	0.539366392
Q8IYU4	1.05967E-06
P62829	0.603189412
P78345	3.75402E-08
Q86US8	0.800861182
P62820	3.10978E-07
Q9NVV0	0.809570925
P62826	0.668984592
Q9Y4W2	3.89499E-08
P18583	5.94311E-09
P29992	0.369767112
Q9Y4W6	1.07904E-07
Q8TCJ2	1.89343E-08
Q93034	0.889160682
O95292	1.76672E-07
O95294	2.19759E-08
Q9Y6G9	0.824586674
O95299	0.584059878
Q9BZE1	0.551758736
Q9BZE4	0.406179984
Q92616	0.702301916
Q92615	0.453970267
Q92614	0.379231512
P08048	2.75737E-07
Q7Z6I6	4.11741E-08
P43490	1.84204E-08
O75569	4.1565E-08
P62736	0.357541908
Q9UH62	0.437768631
P15531	5.18874E-07
Q9BZK3	3.65874E-08
Q96P70	0.901989962
Q8TAP9	1.30092E-06
P55735	0.390754886
Q86VI3	0.614001824
Q99996	0.786739566
Q8N442	1.57031E-09
Q9P1Y5	8.21451E-10
Q86U06	2.61045E-08
P46063	0.845690319
Q9BTD8	0.35314946
P01100	2.29514E-07
O75964	2.26091E-07
Q6ZMN7	5.2084E-07
Q8WVE7	7.03372E-07
P68400	0.556480242
Q01085	1.33585E-08
Q08380	0.842798676
Q96RE7	0.395715465
O75746	0.307450554
P42766	0.432121134
P22087	0.427741424
P68371	0.475887321
Q5T3I0	0.764366815
Q5W0Q7	6.67212E-09
Q9NRD1	0.771653347
P53618	0.675329211
P61964	3.5816E-09
P61966	5.00126E-07
P18124	0.520080495
Q14126	4.84883E-08
P61962	1.49023E-07
P52742	1.4982E-09
Q9UI12	8.79507E-08
P24666	0.564508107
Q9NY65	0.542686964
Q8TEX9	0.755926057
Q14657	1.24993E-08
O95433	3.47326E-08
Q99442	0.751307946
Q13217	0.880319539
O43684	4.32618E-08
Q9NZN8	6.36892E-08
Q9NQV6	1.73481E-09
Q16877	0.575022835
P04601	0.000195817
Q16875	0.565704351
O75340	2.52177E-07
Q5VTB9	7.09995E-09
P14618	0.511357703
P25685	0.738074677
P63010	0.40858024
P25686	0.774132594
Q8IUG5	7.70538E-07
P42167	0.742814036
P42166	0.273749631
Q8N159	1.6465E-07
Q14011	3.88044E-09
Q9NPA3	0.282786059
Q9HA65	9.64447E-08
Q9HA64	1.175E-07
Q13363	0.607213808
O14929	0.906482007
Q9GZS3	0.799864823
Q9GZS1	2.02086E-09
O14925	0.338820028
O43353	1.03405E-08
O14920	0.419326637
Q9NYK5	0.515438751
Q13367	0.353400235
Q96PK6	0.400863846
Q9BQE3	0.558309747
Q9Y5Q9	0.318849214
Q9Y5Q8	0.542684602
Q8N1G0	0.435766161
O60234	0.226424812
P41091	0.650849549
O60232	0.919878096
Q99536	0.633097836
P78562	1.09733E-06
O60238	5.9472E-07
Q96ME7	0.379823293
P40855	5.45146E-07
P62333	0.595155534
Q96KK5	8.81677E-06
P11717	0.564041082
Q7L3S4	0.517935336
Q9BQ39	0.520223025
Q96PK2	1.93275E-10
P07951	0.552519849
Q12766	4.46222E-07
P19525	8.25704E-09
Q9UHX1	0.495559733
Q9NS69	0.598032261
O15504	5.72706E-09
Q9NX14	0.383748577
Q16659	0.772250899
P31513	4.37282E-08
P16190	2.89291E-07
Q16891	0.721254638
Q9HCF4	3.88756E-08
Q9UPP1	0.636884741
P13489	0.870277767
Q96EL3	0.479579919
Q96EL2	0.521424914
P55769	0.774821776
Q5TCY1	3.29974E-05
Q9BV81	3.76971E-06
Q63HN8	7.15135E-09
Q14839	0.361054146
Q9HD33	0.706922049
Q92526	7.36585E-08
O14745	0.775025632
O14744	0.398981125
Q7L2J0	0.856712417
P01859	0.000132198
P51449	3.74554E-08
O95766	2.96537E-06
Q9Y2P8	0.396336475
P01850	0.860662268
P01857	0.378305941
Q9NW08	0.474354045
Q96L73	6.05627E-10
P50402	0.401287352
Q9BY12	0.588626458
Q7Z3K6	2.97788E-08
Q53GQ0	0.824795945
Q9UBN7	2.65292E-08
P10599	0.196298908
P31151	7.13072E-08
P83881	0.60161098
P31153	0.26468307
P62714	0.803078805
P48444	6.04727E-09
O00213	2.40695E-09
Q8WWP7	2.59079E-08
O00217	0.855152911
Q3SXY7	5.58823E-07
Q7Z3Y8	4.84945E-07
Q15233	0.472061455
O00182	2.40661E-08
Q5JTH9	0.37710362
Q9Y2D9	2.0046E-06
Q7Z3Y7	3.52822E-06
Q15185	0.777057872
Q96C01	2.93996E-07
Q13685	4.36205E-08
Q07666	0.658725357
P14923	0.6398925
P62942	0.412925099
Q96QV6	1.01868E-06
Q3T906	2.82478E-08
O60830	4.56797E-08
O60831	0.435261966
O60832	0.325615744
Q5JTZ9	0.655370152
Q9BVK6	0.861458872
P18465	0.752792033
P18464	0.738781744
Q9UQ35	0.760643217
Q92990	0.579432891
Q9Y2V2	3.40511E-07
P18462	3.34254E-07
O95197	0.863495966
Q9UL49	3.54559E-07
P01733	0.811141291
Q8NBX0	1.43424E-07
Q9Y383	0.670158171
P16615	0.812854439
Q9BV68	0.847030331
Q9UL40	0.467281404
Q9BRS2	0.480573266
P57721	0.344107477
Q9P0J7	7.43821E-07
P57053	4.32436E-06
P62834	1.00186E-07
Q8NBJ7	0.991206117
Q8NBJ5	0.934053844
O75400	5.48443E-08
Q56VL3	8.14685E-08
Q9BXR0	7.4855E-08
Q9H8Y5	0.749523679
P09234	0.412304442
Q86UT6	0.527041798
Q12769	0.607673413
P04350	0.454721177
Q5JWF2	0.673517954
Q9UKK3	1.69454E-08
P51825	0.90753487
P08729	0.315508418
P78371	0.369031192
O94906	2.00064E-08
P08727	0.316806827
O94905	0.481626274
Q96QR8	0.349972925
Q8NF37	5.53227E-08
Q8IX01	8.45596E-09
Q99832	0.38408784
Q9BXL7	1.15959E-08
Q9Y6H1	4.52673E-07
O94901	2.20283E-07
Q13813	0.261892362
P43487	0.765853438
Q01546	0.5925286
P55011	9.18803E-09
Q07864	0.838693329
Q14331	0.31009508
Q6P1L8	0.465609615
Q969Z0	0.863005193
P35637	0.426092356
Q92974	9.42687E-09
Q96MF7	1.15771E-08
Q92973	0.528989148
Q8WVF1	8.02937E-08
O75976	0.726928721
Q92979	6.90465E-09
P22090	0.648277191
Q8TC26	7.34142E-08
P68366	0.516658598
Q99942	0.780903529
Q13112	0.958793554
P68363	0.435037528
P08779	0.360559019
Q9BSF4	1.40038E-07
P54578	1.79459E-08
Q96HR8	0.535386246
Q92572	3.73086E-08
Q8NFD5	0.315732853
O43790	0.281026684
P35527	0.349672027
Q96JJ7	0.592081145
Q9HAU4	1.10284E-07
Q9HAU5	4.97646E-09
P61978	0.447364842
Q13123	0.850862867
Q7Z6J4	1.94119E-09
A1L188	6.88124E-08
Q14244	0.468264284
Q9NRF9	0.847227021
Q14241	4.48487E-09
Q8IWX8	0.480157617
O94822	0.641053304
P78406	1.19236E-08
Q9H4E7	0.528406896
P26232	9.70232E-09
Q13200	0.592235796
Q13206	0.439096217
P15735	4.7011E-08
P07858	0.825384894
O75190	4.21586E-08
Q6PCT2	1.31535E-06
P11233	4.48349E-08
O75352	7.23207E-07
O75351	2.92924E-08
Q8N163	0.873889862
Q9NQC3	0.818810319
Q15758	0.374805756
P82930	0.5186158
P20671	8.68113E-06
P82932	0.617716526
P82933	0.772224873
Q15750	0.53873785
Q9GZR7	0.553062936
Q16795	1.24738E-08
P62280	0.593919264
O43347	0.621896624
Q9WC54	2.56732E-05
P67809	0.52866819
Q9H444	3.36476E-08
P25786	0.754746814
P25787	0.335484411
P25788	0.561005771
P25789	0.653808278
Q9NYJ8	2.10422E-09
Q6ZW76	1.05173E-07
O60220	0.861417166
P62917	0.542436028
P61626	6.05662E-07
Q8IZH2	0.322677069
Q9ULW3	0.400323322
O15372	0.867745262
P61158	8.64536E-08
Q9BZX2	6.67022E-08
O95602	0.536597196
Q5JRX3	1.78982E-07
P19551	9.99719E-05
Q14103	0.45043183
O94776	4.56059E-09
P03348	4.6179E-05
P03349	4.549E-05
P69849	2.99871E-08
P67936	0.325428476
Q9HCE1	0.646860616
Q9HCE3	5.38533E-08
Q9NX20	0.602959353
P62191	0.494184121
Q9NX24	0.422980195
P62195	0.586769615
O15511	8.59043E-08
P03347	3.1073E-06
P11413	0.468028247
P63220	0.463928593
P11142	0.427859445
Q9BUT9	0.842241385
P05961	1.43683E-06
Q15027	2.65193E-08
P51589	2.0255E-07
P13498	0.563685641
Q9BX79	5.54002E-07
Q9NQX0	0.669869965
O95302	1.19795E-07
Q96NY9	4.33041E-10
Q9WC63	3.63805E-05
P30498	5.28027E-07
P30499	6.94447E-07
P30492	0.752792033
P30493	0.752792033
P30490	5.28027E-07
P30491	0.752792033
P30495	0.752792033
Q7Z591	2.11727E-09
Q53H12	0.417546499
Q8N5Z5	0.297671036
Q9BUJ2	0.449427062
P62266	0.4069862
P37268	0.71767247
P62263	0.491650938
Q8NE65	1.09708E-07
Q9BWJ5	0.554064293
P62269	0.423931581
Q9Q720	0.000129889
P56134	0.606718431
O60488	8.15276E-07
P78316	2.91104E-08
P31146	0.289199703
Q9BU89	0.882020353
Q9NUN5	3.01486E-08
Q96IX5	8.07299E-07
Q3SXM5	5.40976E-08
Q13595	0.629574045
P07199	1.90648E-08
Q13610	0.685016012
Q9H0A0	0.519283019
Q96C36	0.632167268
P04626	1.00997E-07
Q9BYK8	0.599084199
P07195	0.541399364
Q01844	2.15721E-07
P07196	2.75302E-08
Q12899	0.375256705
Q96F07	2.65699E-09
Q9UL68	2.4028E-06
Q9BTT6	3.16793E-10
O76061	3.08674E-08
Q71U36	0.471852781
O00443	6.62399E-09
Q15323	0.277412215
Q9Y2Q9	0.759036279
O60825	0.295539202
Q9Y2Q1	1.73228E-07
Q9Y399	0.536214614
P05107	0.919279634
P17707	0.534818631
P17706	1.74927E-07
O95168	7.42507E-08
Q9NTJ3	0.726849541
O95163	0.632862708
Q9BRP1	0.513839372
P13637	6.22833E-07
P18859	0.814792207
Q00577	0.517375911
Q9BRP8	0.405896447
P60866	0.443439982
Q96EY7	0.656899408
P13639	0.450663584
Q96EY1	0.69546333
Q9NXV2	0.380837667
P52907	0.318949226
P62841	0.441903895
Q92187	1.53793E-06
P62847	0.538190467
Q5BKY9	0.793157583
Q9P258	0.60791141
P04181	0.457414841
P15880	0.476874023
Q9BXS6	0.67743047
Q9BXS5	0.78215692
Q9BXS4	8.19628E-08
Q9H8V3	0.395206399
P52179	7.58138E-08
O15360	5.78135E-09
P28799	0.440225612
Q9Y6Y0	0.752975264
Q9H1E5	1.01177E-05
P35611	4.84547E-08
P53985	7.97058E-08
Q9NVR5	5.65455E-07
Q9Y241	1.36846E-07
Q9Y240	7.17264E-08
O15160	0.418921725
Q99460	0.685105688
P28001	0.716464138
Q9UKV8	0.348606172
Q8IX12	1.91908E-08
Q8IX18	1.4713E-09
P27797	0.989310678
Q9Y4K1	0.479660863
Q9Y6K0	2.74727E-07
P35606	0.555254735
Q9BZI7	0.401823594
P78527	3.57273E-05
P32881	6.14533E-07
P62993	0.861426951
P62995	0.439180822
Q6P1M0	0.772346667
Q9P212	5.41659E-06
P06310	0.339388101
O43805	0.745268923
Q96AG4	5.16312E-09
P11908	0.310843138
O43809	0.175447361
Q13162	0.789994977
Q9H9L3	5.73855E-09
Q9BSA9	2.50987E-07
Q96I59	0.866458478
Q7KZN9	1.00022E-08
Q9UI30	1.2122E-08
P52566	0.380288819
Q7L5D6	0.749828807
Q14498	0.434628579
P42695	0.779900007
P42696	0.682379206
Q14493	0.346004537
P57088	0.257650831
P61981	0.752941605
P62987	7.61238E-07
O75691	4.51125E-09
Q14258	2.82867E-09
O75694	4.86607E-09
Q14254	3.89602E-08
Q14257	0.994426719
Q9UJS0	0.433720123
Q8N4C6	5.56354E-09
O94833	3.57462E-08
O94832	0.38608792
Q02383	2.77433E-07
Q7LG56	1.87512E-06
Q8N6S5	3.14194E-07
P08311	3.41173E-08
Q68CP9	2.80692E-09
Q02543	0.607213473
Q9H3U1	0.851409859
O95394	0.480940295
Q8TED0	0.357333075
O75323	9.27077E-08
P14635	0.747470085
Q8N4N3	0.734437602
Q2TB90	6.19457E-08
Q12797	1.84136E-09
O43592	0.597704393
P82921	0.391032349
Q9NUQ8	6.3129E-09
Q9NUQ7	0.667053309
Q96BP2	0.821302424
P55209	0.67231506
Q86X55	0.80028672
P04578	7.72542E-05
9628881	9.25773E-05
P63104	0.754962489
O75037	0.782340899
P49458	0.657924308
Q8WXE9	7.90306E-07
Q53S58	7.11034E-08
O43819	0.706266042
Q9ULX6	0.788311785
P49454	1.27044E-07
Q14671	0.261321546
Q96RQ3	0.245445907
Q96RQ1	0.781716925
Q4U2R6	4.13746E-08
Q9ULV4	0.258175123
O94761	0.320763991
P40692	4.27359E-08
P33778	0.41732235
Q96KM6	5.26795E-08
Q7Z4Q2	0.587254702
Q9Y5E9	1.43898E-07
O95071	0.577579124
P21964	0.775480481
Q9UNF1	0.721869435
Q92499	7.84267E-07
Q12904	0.918939498
Q2NL82	0.622998221
Q13415	6.54679E-08
Q8NFF5	0.780386951
P07333	5.55436E-08
Q7Z2W4	0.614408461
P04406	0.387384835
Q7Z2W9	0.459700229
P07339	0.783615799
P14410	7.05572E-09
Q14966	0.296832007
Q9NX62	1.44838E-07
P11177	2.87589E-08
P63218	0.471151329
Q9NV31	2.08509E-08
P61769	0.641177977
P05976	0.372198424
Q6FI13	8.68113E-06
P30154	1.21695E-07
P30153	0.713714977
Q9NXE4	2.43346E-08
P10606	0.614807493
Q155Q3	2.26323E-08
P55036	9.98912E-08
Q14CN4	1.23206E-07
Q9HD15	1.34148E-07
Q9NZI8	0.387946244
P30484	0.752792033
Q15782	0.782880374
P62070	2.73659E-09
Q7L2H7	2.52618E-07
Q9UQN3	2.17471E-08
P12724	2.89425E-07
P62277	0.507962624
Q9H5H4	0.465582495
P62273	0.373220592
Q8NE71	0.448037638
Q9BT78	0.842454784
Q92793	3.6074E-09
Q9P031	0.520718791
O00231	0.780582953
Q03701	0.540173225
O00233	0.355088743
P05023	5.14304E-05
Q9NP50	0.357158013
Q07065	0.918694877
Q9Y6V7	0.823599692
P37108	0.499706494
Q8N5M9	7.5281E-07
P17026	9.74411E-09
P01918	8.24974E-07
P62310	3.47144E-08
P48668	0.424439722
P50991	0.484533741
P50990	0.669380121
Q86YD1	8.74954E-08
P61758	0.835101721
Q9BYJ9	0.379978145
Q9P2R3	3.62683E-08
Q9P2R7	0.794339382
P31040	0.764920251
Q6P3X3	0.603218448
O60313	0.563701596
P18440	6.89799E-09
P51153	1.40364E-07
O76071	0.764739258
P51151	7.99173E-07
P04326	1.00413E-06
Q96I25	0.764833407
Q5SRI9	1.15595E-08
O00303	0.893611304
O95373	0.652403033
P21796	0.886933512
Q9BVI4	0.346871407
Q969X5	0.777740529
Q9BV44	0.687641736
Q9Y657	0.459401955
O14579	7.11012E-08
O14576	0.365511272
Q9NXW2	0.61683409
P58546	0.470166709
P26927	2.45553E-08
Q86WX3	0.397136321
P62851	0.473944705
P18621	0.526500871
P62854	0.419559567
P62857	0.669580929
Q6NSZ9	1.93483E-06
Q92947	0.365584124
P52597	0.518481433
P57075	8.86807E-08
O95359	4.43176E-08
Q969N2	2.01812E-08
Q86XZ4	0.809951026
P09211	0.356761673
Q9UKI9	1.11933E-07
P30837	0.418814168
Q96EV8	6.37451E-07
Q10570	2.35687E-09
Q9UM54	2.0396E-09
O15371	0.939199987
Q15029	2.5492E-08
P11831	2.77062E-08
O15379	0.816685734
O00541	0.407122718
Q15021	2.76241E-08
Q15020	0.555792709
Q8IY95	0.804061744
Q9Y272	7.3595E-07
Q86V81	0.419164136
O15173	0.733617379
Q9Y277	0.890382535
P57678	0.767266588
P02794	5.58978E-08
P09693	3.40712E-07
P04080	0.184061945
O95219	1.37285E-08
Q9GZL7	2.45517E-09
P46459	5.10974E-08
P30101	0.862153453
P35613	0.517415576
Q70IA6	0.270329535
P00403	0.475579256
P17812	0.495429281
Q14318	0.537890123
P62988	0.564668206
Q6P1N0	1.81427E-06
P08670	5.76979E-05
O95391	0.738944672
P32969	0.565682767
O43813	0.34450905
Q86U38	0.347668636
Q5JTV8	1.24555E-07
O95399	0.163513031
O43818	0.715372255
Q92556	2.75932E-07
Q9H7C9	0.490949392
Q92552	0.415888456
Q9UL42	0.557043839
Q9UI47	0.781299662
P22234	0.456552369
P14136	8.5279E-07
P11166	0.324949109
P04150	1.27413E-07
Q9Y3B7	0.77125642
Q9Y3B4	0.428582775
Q12894	1.90545E-09
Q9Y3B2	0.442922248
Q9Y3B3	1.33126E-07
